2021-12-06T14:07:11-0500,b'DATA,629,289,541,543,0,0,253,327,EOD\r\n'
2021-12-06T14:07:21-0500,b'DATA,629,290,541,543,0,0,254,329,EOD\r\n'
2021-12-06T14:07:32-0500,b'DATA,629,290,541,543,0,0,254,329,EOD\r\n'
2021-12-06T14:07:42-0500,b'DATA,629,290,540,542,0,0,254,330,EOD\r\n'
2021-12-06T14:07:51-0500,b'DATA,630,290,541,543,0,0,254,329,EOD\r\n'
2021-12-06T14:08:02-0500,b'DATA,629,289,540,542,0,0,253,327,EOD\r\n'
2021-12-06T14:08:12-0500,b'DATA,629,290,541,543,0,0,252,325,EOD\r\n'
2021-12-06T14:08:22-0500,b'DATA,629,290,540,543,0,0,250,322,EOD\r\n'
2021-12-06T14:08:32-0500,b'DATA,629,290,541,543,0,0,248,319,EOD\r\n'
2021-12-06T14:08:42-0500,b'DATA,630,290,541,543,0,0,240,315,EOD\r\n'
2021-12-06T14:08:52-0500,b'DATA,629,290,541,543,0,0,239,316,EOD\r\n'
2021-12-06T14:09:02-0500,b'DATA,630,290,541,543,0,0,239,317,EOD\r\n'
2021-12-06T14:09:13-0500,b'DATA,629,290,541,543,0,0,246,325,EOD\r\n'
2021-12-06T14:09:22-0500,b'DATA,629,290,541,543,0,0,238,314,EOD\r\n'
2021-12-06T14:09:33-0500,b'DATA,630,290,541,543,0,0,239,317,EOD\r\n'
2021-12-06T14:28:06-0500,b'DATA,637,292,547,548,0,0,243,336,EOD\r\n'
2021-12-06T14:28:07-0500,b'DATA,637,292,547,548,0,0,238,312,EOD\r\n'
2021-12-06T14:28:17-0500,b'DATA,637,292,547,549,0,0,237,312,EOD\r\n'
2021-12-06T14:28:27-0500,b'DATA,637,293,547,548,0,0,238,317,EOD\r\n'
2021-12-06T14:28:37-0500,b'DATA,637,292,547,548,0,0,242,320,EOD\r\n'
2021-12-06T14:28:47-0500,b'DATA,637,292,547,549,0,0,241,320,EOD\r\n'
2021-12-06T14:28:57-0500,b'DATA,637,292,547,549,0,0,238,312,EOD\r\n'
2021-12-06T14:29:07-0500,b'DATA,637,291,547,549,0,0,242,322,EOD\r\n'
2021-12-06T14:29:17-0500,b'DATA,637,293,548,549,0,0,237,313,EOD\r\n'
2021-12-06T14:29:27-0500,b'DATA,637,292,547,548,0,0,242,319,EOD\r\n'
2021-12-06T14:29:38-0500,b'DATA,638,292,547,549,0,0,242,322,EOD\r\n'
2021-12-06T14:29:48-0500,b'DATA,637,293,547,549,0,0,237,314,EOD\r\n'
2021-12-06T14:29:58-0500,b'DATA,637,292,547,549,0,0,239,314,EOD\r\n'
2021-12-06T14:30:08-0500,b'DATA,638,292,548,549,0,0,243,322,EOD\r\n'
2021-12-06T14:30:18-0500,b'DATA,637,293,547,549,0,0,237,312,EOD\r\n'
2021-12-06T14:30:28-0500,b'DATA,639,292,547,549,0,0,241,320,EOD\r\n'
2021-12-06T14:30:38-0500,b'DATA,638,292,547,549,0,0,242,319,EOD\r\n'
2021-12-06T14:30:48-0500,b'DATA,638,291,548,550,0,0,241,318,EOD\r\n'
2021-12-06T14:30:58-0500,b'DATA,638,292,548,549,0,0,239,313,EOD\r\n'
2021-12-06T14:31:08-0500,b'DATA,638,292,548,550,0,0,242,321,EOD\r\n'
2021-12-06T14:31:18-0500,b'DATA,638,292,548,549,0,0,240,319,EOD\r\n'
2021-12-06T14:31:28-0500,b'DATA,638,292,548,550,0,0,238,315,EOD\r\n'
2021-12-06T14:31:38-0500,b'DATA,638,292,548,549,0,0,238,312,EOD\r\n'
2021-12-06T14:31:49-0500,b'DATA,638,292,548,550,0,0,238,312,EOD\r\n'
2021-12-06T14:31:59-0500,b'DATA,638,293,548,550,0,0,241,316,EOD\r\n'
2021-12-06T18:41:21-0500,b'DATA,441,374,481,705,0,0,243,335,EOD\r\n'
2021-12-06T18:41:22-0500,b'DATA,353,367,482,707,0,0,237,316,EOD\r\n'
2021-12-06T18:41:32-0500,b'DATA,346,355,491,687,0,0,240,321,EOD\r\n'
2021-12-06T18:41:43-0500,b'DATA,345,360,489,689,0,0,248,332,EOD\r\n'
2021-12-06T18:41:53-0500,b'DATA,359,361,480,714,0,0,254,334,EOD\r\n'
2021-12-06T18:42:03-0500,b'DATA,401,362,476,726,0,0,246,321,EOD\r\n'
2021-12-06T18:42:13-0500,b'DATA,357,364,453,745,0,0,238,311,EOD\r\n'
2021-12-06T18:42:23-0500,b'DATA,409,367,463,757,0,0,237,311,EOD\r\n'
2021-12-06T18:42:33-0500,b'DATA,400,368,469,768,0,0,237,310,EOD\r\n'
2021-12-06T18:42:43-0500,b'DATA,371,367,481,780,0,0,237,311,EOD\r\n'
2021-12-06T18:42:53-0500,b'DATA,365,367,472,788,0,0,236,310,EOD\r\n'
2021-12-06T18:43:03-0500,b'DATA,361,369,471,797,0,0,236,311,EOD\r\n'
2021-12-06T18:43:14-0500,b'DATA,406,372,467,807,0,0,237,316,EOD\r\n'
2021-12-06T18:43:24-0500,b'DATA,390,376,457,817,0,0,246,329,EOD\r\n'
2021-12-06T18:43:34-0500,b'DATA,394,376,442,827,0,0,253,331,EOD\r\n'
2021-12-06T18:43:44-0500,b'DATA,392,379,445,836,0,0,239,312,EOD\r\n'
2021-12-06T18:43:54-0500,b'DATA,397,381,446,841,0,0,236,315,EOD\r\n'
2021-12-06T18:44:04-0500,b'DATA,374,379,442,847,0,0,248,332,EOD\r\n'
2021-12-06T18:44:14-0500,b'DATA,384,379,450,843,0,0,253,332,EOD\r\n'
2021-12-06T18:44:24-0500,b'DATA,396,382,450,853,0,0,241,314,EOD\r\n'
2021-12-06T18:44:34-0500,b'DATA,376,381,444,857,0,0,236,316,EOD\r\n'
2021-12-06T18:44:44-0500,b'DATA,393,383,443,861,0,0,251,335,EOD\r\n'
